ZIP,Population,Median age
73749,422,50.4
73750,7083,42
73753,419,39.6
73754,1139,39.2
73755,908,45.9
73756,272,52.6
73757,176,40.5
73758,162,49.1
73759,1606,46
73760,458,40.3
73761,495,49.7
73762,1912,44.4
73763,1397,52
73764,117,50.5
73766,1159,35.5
73768,1641,37.1
73771,426,55.5
73772,4341,38.8
73773,1955,36.4
73801,15181,34
73832,886,51.1
73834,1781,45.5
73835,356,34.9
73838,472,47.2
73840,801,47.1
73841,1436,39.2
73842,483,40.4
73843,971,45.4
73844,283,39.1
73848,2004,36.8
73851,101,40.5
73852,2353,40.4
73853,473,50.5
73855,80,66.5
73857,672,46.1
73858,1572,39.3
73859,1646,37.9
73860,1586,41.8
73901,122,50.1
73931,605,35.9
73932,2151,41.7
73933,1601,42.8
73937,175,39.8
73938,624,41.9
73939,1881,22.9
73942,13236,33.3
73944,427,36.1
73945,3363,30.4
73946,104,63.5
73947,434,48.8
73949,1439,35.9
73950,1739,36.2
73951,1211,29.2
74001,393,34.2
74002,2271,41
74003,14546,36.3
74006,26111,41.7
74008,24290,34.4
74010,10786,39.1
74011,25986,39.6
74012,59336,35.4
74014,36352,36.5
74015,8298,38
74016,5934,40.8
74017,27807,39.8
74019,18848,37.8
74020,7354,43.4
74021,18037,38.9
74022,1838,42.9
74023,12038,36.2
74026,940,37.8
74027,869,45
74028,1763,43.3
74029,5359,38.5
74030,3625,37.5
74032,2123,40.3
74033,10758,31.8
74034,120,40.5
74035,4436,39.4
74036,6441,40.5
74037,15629,35.1
74038,2365,42.9
74039,3940,37.2
74041,2329,35.8
74042,582,33
74044,7574,38.3
74045,408,40.3
74046,138,34.7
74047,6491,40.1
74048,6110,42.6
74050,398,30.7
74051,1896,47.1
74052,1348,36.7
74053,4429,35.6
74054,777,39.3
74055,40813,35.4
74056,5291,47.2
74058,4102,40.5
74059,4993,31.5
74060,632,47
74061,2110,46.6
74062,864,47.7
74063,30458,39
74066,31284,40
74068,51,28.9
74070,14303,37.2
74071,154,28.5
74072,1848,39.4
74073,5723,39.5
74074,29542,25.8
74075,24729,25.2
74078,2817,19.5
74079,4357,41.3
74080,3232,38.1
74081,1761,41.2
74082,75,33.8
74083,1113,44.1
74084,576,45.6
74085,2485,39.8
74103,1925,33.7
74104,12369,30.7
74105,26321,39.8
74106,17432,31.7
74107,19630,34.9
74108,6922,35.3
74110,14896,30.4
74112,20872,36.3
74114,16006,42.7
74115,23787,30.4
74116,4198,28.3
74117,205,25.4
74119,3426,48.2
74120,5250,36.3
74126,9972,35
74127,16502,40
74128,12323,34.4
74129,19156,34.1
74130,1926,41.6
74131,3291,45
74132,8096,38.9
74133,44226,37.7
74134,16937,30.7
74135,21418,39.3
74136,30811,32.9
74137,26814,41.2
74145,18131,38
74146,14692,28.5
74301,12181,43.8
74330,2975,35.6
74331,6568,50.1
74332,1528,50.5
74333,1185,36.3
74337,5590,38
74338,5303,38.5
74339,2643,36.6
74340,168,56.5
74342,2988,48.8
74343,2864,46.2
74344,14480,52.6
74346,7756,39.2
74347,2999,37.6
74349,344,44
74350,797,42.9
74352,6946,36.8
74354,18207,37.3
74358,212,35
74359,706,34.7
74360,30,55.7
74361,16722,36.9
74363,3096,38.7
74364,1776,41.8
74365,4417,42.7
74366,1372,49.2
74367,492,37.5
74368,71,35.3
74369,1908,46
74370,3911,40.5
74401,17638,36.7
74403,31203,36.5
74421,4370,42.4
74422,552,55
74423,678,47.3
74425,1122,53.4
74426,9678,43.4
74427,1030,50.7
74428,1175,41.6
74429,14723,36.2
74430,495,44.6
74431,967,33.2
74432,10057,50.7
74434,9442,40.8
74435,2988,47.3
74436,4677,41.9
74437,10458,41.2
74438,179,34.4
74441,5236,39.8
74442,971,42.9
74445,3297,36.7
74446,494,43.9
74447,17014,38
74450,1967,40.3
74451,4525,44.1
74452,501,33
74454,3259,39.7
74455,2660,50.4
74456,185,30.4
74457,480,45.7
74458,97,33.5
74459,74,51.1
74460,254,29.7
74462,7458,43.5
74463,2043,37.9
74464,30559,31.6
74467,15124,41.1
74468,250,33
74469,2478,31.4
74470,1577,45.4
74471,1763,39.5
74472,621,34.5
74477,0,
74501,28835,39.5
74521,161,36.9
74522,237,33.8
74523,5892,41.8
74525,9864,40.4
74528,164,49.3
74530,246,40.8
74531,942,48.7
74533,782,40
74534,243,56.4
74535,131,54.3
74536,1765,43.6
74538,4091,43.2
74540,164,48
74543,476,47.9
74546,698,39
74547,3309,41
74549,94,23.8
74552,1191,39.6
74553,1057,46.8
74554,2136,35.1
74555,663,40.1
74556,421,37.4
74557,479,52.2
74558,481,53.4
74560,523,46.8
74561,2330,36.2
74562,809,47
74563,2251,40.1
74565,612,43.3
74567,114,68.4
74569,1007,41.8
74570,1022,39.9
74571,3750,44.6
74572,717,37.4
74574,1037,55.7
74576,157,50.5
74577,232,40.9
74578,6526,36.3
74601,19996,33.8
74604,12126,49.5
74630,719,46.1
74631,7562,41.7
74632,646,47.9
74633,504,46.7
74636,275,48.8
74637,2128,37.9
74640,306,49.4
74641,583,53.1
74643,403,41.1
74644,475,42.8
74646,332,44
74647,3602,42.7
74650,666,34.1
74651,737,35.4
74652,799,42.6
74653,3883,34.3
74701,23204,32.5
74720,612,37.9
74722,281,34.3
74723,1643,45.5
74724,404,31.3
74726,2071,43.3
74727,2023,40.3
74728,11418,40.1
74729,3091,39.6
74730,4803,38.3
74731,1873,44
74733,3143,38.3
74734,1279,35.8
74735,1667,41.7
74736,1167,34.1
74738,541,51.7
74740,1964,45.2
74741,820,51.2
74743,8536,40.9
74745,9932,37.1
74747,161,48.6
74748,557,45.6
74750,504,33
74753,18,
74754,212,44.5
74755,70,60.8
74756,963,37.2
74759,1236,46.6
74760,243,39.1
74761,88,46.5
74764,3767,41.6
74766,1368,40.8
74801,22236,36
74804,20506,34.4
74820,31242,34.8
74824,1472,32
74825,2241,38.5
74826,1081,47.7
74827,442,43.9
74829,1428,39.3
74830,276,41.7
74831,744,46.1
74832,889,28
74833,675,44.3
74834,7317,41.2
74836,180,21.9
74837,396,38.4
74839,669,45.8
74840,1904,42
74842,124,50.6
74843,334,39.3
74844,342,30.4
74845,640,37.3
74848,8289,38
74849,3307,43.4
74850,351,39.9
74851,9804,41.3
74852,1170,49.5
74854,1604,39.4
74855,4967,40.9
74856,773,42.1
74857,7930,43.7
74859,6003,40.1
74860,1947,36.9
74864,5417,39.7
74865,2027,32.7
74867,1036,38.4
74868,13537,37
74869,825,46
74871,2184,42.8
74872,3565,39.7
74873,11961,38.6
74875,1275,38.1
74878,1621,40.7
74880,2330,45.7
74881,4489,39.6
74883,2489,42.5
74884,5851,41.2
74901,1954,43.3
74902,4079,42.5
74930,2001,40.3
74931,1332,38.8
74932,2535,35.4
74935,165,34.5
74936,1253,39.8
74937,5963,32.7
74939,1434,39.1
74940,2372,46
74941,2769,39.1
74942,197,37.5
74943,123,52.4
74944,1184,39.1
74945,434,35.7
74946,132,31
74948,12521,39.2
74949,268,52.6
74951,1509,42.3
74953,11502,38.5
74954,4709,34
74955,15093,38.8
74956,2234,35.5
74957,1055,46.1
74959,6638,41.7
74960,13371,36.1
74962,4916,47.3
74963,624,48.9
74964,2632,43.8
74965,5573,36.6
74966,3837,38.1
75001,13766,32.8
75002,66679,35.2
75006,48583,34.5
75007,52541,38.1
75009,9196,36.1
75010,23752,35.1
75013,33889,37.1
75019,40021,38.4
75020,22286,41.4
75021,8264,40.8
75022,23143,38.6
75023,46431,39.4
75024,39839,35.2
75025,52758,38.3
75028,44588,38.4
75032,30494,37.3
75034,80917,35.2
75035,53620,34.5
75038,29282,29.8
75039,13410,32.1
75040,60638,33.1
75041,32153,30.4
75042,39230,30.7
75043,59179,34.6
75044,41222,40.6
75048,21790,38
75050,40819,30.4
75051,42546,29.9
75052,90611,33.3
75054,6919,33.4
75056,51534,33.6
75057,13800,32.8
75058,3286,37.1
75060,47608,32.2
75061,53303,31
75062,46469,32.6
75063,36670,33.4
75065,11369,37.2
75067,63167,30.8
75068,42162,31.9
75069,35321,34.3
75070,82195,34.4
75071,41096,34.1
75074,47436,33.8
75075,34345,41.3
75076,7327,50.9
75077,36658,40.1
75078,13229,34.5
75080,46820,34.3
75081,34579,39
75082,22417,40.3
75087,30632,36.6
75088,26083,40.3
75089,30352,36
75090,23908,30.8
75092,22633,40.1
75093,48249,41.8
75094,21541,35.4
75098,49571,34.5
75101,664,34.5
75102,1173,42.5
75103,13037,43.3
75104,46818,34.6
75105,148,45.2
75109,4047,42.4
75110,28247,35
75114,4555,35.3
75115,50619,39.8
75116,20404,33.3
75117,3423,47.3
75119,26631,34.9
75124,4376,43.4
75125,6170,35.6
75126,35767,32.2
75127,1763,35
75132,1014,31.5
75134,21077,31.9
75135,5545,35.3
75137,18911,41
75140,6857,42.6
75141,5358,31
75142,18240,36.7
75143,16175,45.2
75144,3369,41.6
75146,18217,35.3
75147,8376,35.7
75148,6408,44
75149,56970,31.5
75150,60450,32.1
75152,5376,29.4
75153,687,41.3
75154,37193,36.2
75155,2762,35.1
75156,14918,47.8
75157,305,49.4
75158,3955,41.8
75159,18800,35.5
75160,23779,35.9
75161,6642,44
75163,1813,54.2
75164,557,34.2
75165,39270,35
75166,3606,32.8
75167,10285,35.7
75169,13911,43.4
75172,3964,30.9
75173,4618,36.6
75180,23706,25.7
75181,27085,31.5
75182,5455,41.8
75189,22418,34.6
75201,11154,30.9
75202,2063,31
75203,15207,32.9
75204,27366,29.8
75205,23669,31.9
75206,37523,31
75207,9455,32.5
75208,31426,32.8
75209,14775,37.8
75210,6683,33.1
75211,75924,28
75212,26059,27.9
75214,33516,37.1
75215,14490,40.8
75216,49312,34.6
75217,83121,27.8
75218,23153,40.5
75219,21335,37.8
75220,44617,30.1
75223,12988,33.3
75224,35345,28.2
75225,20958,45.1
75226,3582,35.6
75227,56847,28.9
75228,71851,30.9
75229,32986,36.3
75230,26444,45
75231,35600,30.1
75232,27953,38.2
75233,14915,30.5
75234,29594,38
75235,18923,31.5
75236,16087,29.2
75237,18795,28.4
75238,30242,33.7
75240,27234,29.8
75241,29658,35.4
75243,60064,30.6
75244,13400,40.4
75246,2499,33.3
75247,538,58.9
75248,34828,41.4
75249,13795,31.9
75251,2991,30.9
75252,25482,35.9
75253,19016,27.7
75254,24953,30.6
75270,0,
75287,51145,31.6
75390,0,
75401,18729,34.3
75402,15930,39.5
75407,15117,34.5
75409,12077,34.1
75410,4347,51.3
75411,1148,35.4
75412,667,47.4
75413,242,45
75414,3172,47.1
75415,209,63.5
75416,2648,41.7
75417,2543,46.5
75418,14084,42
75420,991,50.7
75421,1104,40.5
75422,2572,44.6
75423,2915,39.2
75424,3649,41
75426,5095,46.9
75428,10372,25.2
75431,2013,35.7
75432,3513,41.3
75433,2785,41.2
75435,1770,38
75436,1849,39
75437,1302,46.9
75438,886,40.9
75439,1179,31.8
75440,6722,43.2
75441,57,
75442,9960,38.3
75446,3488,41.3
75447,1091,44.4
75448,476,56.2
75449,1199,46.3
75450,412,35
75451,655,58.5
75452,4456,38
75453,3315,44.8
75454,6471,32.6
75455,28519,32.9
75457,6271,42
75459,4779,37.4
75460,22319,38
75462,11804,41.8
75468,561,56.4
75469,463,35.6
75470,327,66
75471,1413,45.4
75472,3610,47.3
75473,4393,42.2
75474,15127,43.5
75475,129,48.6
75476,1144,47.4
75477,943,44.1
75478,878,48.6
75479,1658,43.4
75480,1972,41.5
75481,397,39.6
75482,24951,36.8
75486,2394,39.1
75487,1314,48.3
75488,954,51.5
75489,1009,38.6
75490,2422,37.9
75491,5404,41.1
75492,384,43.3
75493,657,23.1
75494,9927,47.1
75495,6761,43.4
75496,3614,43.9
75497,3077,57.7
75501,36260,36.9
75503,24879,39.4
75550,932,46.5
75551,10479,44.1
75554,1602,45.9
75555,1517,46.4
75556,1078,43.8
75558,1736,37.2
75559,5593,42.8
75560,970,52.9
75561,5393,38
75562,107,84.6
75563,4461,43.3
75565,379,29.9
75566,779,52.1
75567,5198,37.4
75568,2987,44.7
75569,3050,29.4
75570,10681,38.9
75571,2806,45.6
75572,4009,37.5
75573,35,65.3
75574,1834,39.8
75601,17102,36.5
75602,22237,29.3
75603,5741,46.2
75604,30851,32.8
75605,28847,41.1
75630,2697,54.4
75631,2620,39.2
75633,15002,35.5
75638,6330,44.3
75639,2681,50
75640,4220,43.1
75641,231,42.7
75642,57,
75643,2437,38.8
75644,11248,39.3
75645,10278,39.9
75647,12853,42.8
75650,8030,38.3
75651,2891,32.6
75652,16438,39.6
75654,12318,36
75656,4859,36.5
75657,7754,46.7
75661,2703,50.3
75662,25238,34.9
75667,989,49.5
75668,1828,37.1
75669,580,55.2
75670,18783,31.8
75672,16599,39.3
75681,2582,47.7
75682,582,37.2
75683,4190,44.2
75684,8765,35.3
75686,13486,38.9
75691,3180,37.1
75692,4776,43.3
75693,6734,35.5
75701,35448,33.5
75702,26684,30.1
75703,37410,37.3
75704,9456,36.8
75705,2435,44.1
75706,9362,32
75707,14997,38.1
75708,7255,31.8
75709,5028,39.5
75750,3511,40.6
75751,16839,35.7
75752,7058,42.2
75754,5443,43.5
75755,5997,37.5
75756,3774,41.2
75757,11118,41
75758,8303,47.5
75759,133,39.1
75760,2592,43
75762,12664,38.5
75763,6237,42.4
75764,120,43.7
75765,7927,48
75766,26430,35.1
75770,3640,41.9
75771,19213,40.5
75773,12310,45.3
75778,3349,52.1
75779,145,35.9
75780,436,27.4
75783,7943,46.2
75784,976,35.4
75785,10797,38.9
75788,257,41.9
75789,7243,43.9
75790,4327,35.2
75791,13476,32.1
75792,3375,40.8
75801,16507,36.9
75803,23523,38.5
75831,6119,42.3
75832,48,
75833,3720,48.2
75835,11152,43.9
75838,624,55.3
75839,5081,39.9
75840,7061,41.1
75844,6350,47
75845,4656,33.6
75846,2777,42.1
75847,2027,38.9
75848,108,44.1
75849,119,66.2
75850,657,40.9
75851,4541,44.6
75852,5053,29.7
75853,1264,32.5
75855,2316,50.8
75856,115,71.1
75858,51,59.7
75859,2078,35.8
75860,6229,40.7
75861,7120,39.6
75862,8439,54.9
75901,30494,33.9
75904,33150,36.9
75925,4261,40.2
75926,1157,45.1
75928,1005,37
75929,1803,51.9
75930,2156,47.9
75931,2464,53.2
75932,1716,52.7
75933,1345,45.8
75934,30,79.1
75935,14014,35.6
75936,1016,44
75937,876,45.1
75938,2399,50.6
75939,4335,34.5
75941,10381,34.8
75942,207,34.1
75943,1250,43.8
75944,1566,42.9
75946,3253,44.4
75948,5978,51.3
75949,7203,38.8
75951,16180,37.5
75954,3256,38.4
75956,7005,42.4
75959,763,54.3
75960,829,47.7
75961,15199,31.3
75962,3217,19.7
75964,19060,33.5
75965,19038,27.5
75966,4257,37.8
75968,2028,34.9
75969,3712,39.3
75972,6230,48.2
75973,2181,47.5
75974,2935,38.2
75975,3919,40.6
75976,991,32.4
75977,1371,31.7
75978,38,49.8
75979,11695,39.7
75980,2882,54.2
76001,31228,34.3
76002,32821,31.7
76006,23768,30.9
76008,14695,40.3
76009,20362,38.4
76010,57216,27
76011,22216,29.3
76012,26698,39
76013,30505,34.6
76014,34768,28.9
76015,16823,35.6
76016,31229,42.4
76017,43896,36.9
76018,28551,29.8
76020,26937,43.1
76021,34998,40.9
76022,12947,39
76023,5733,43.6
76028,62853,36.8
76031,17273,35.5
76033,24047,36
76034,23986,45.7
76035,1512,41.9
76036,22799,34.7
76039,33222,35
76040,30140,32.7
76041,294,25
76043,7434,39.1
76044,3840,39.3
76048,22773,43.7
76049,24815,50.4
76050,6066,42.1
76051,48524,38.1
76052,17688,33
76053,29449,34.7
76054,11328,46.9
76055,2941,46.2
76058,17787,33.2
76059,5124,26.7
76060,7109,39.8
76061,153,76.1
76063,64969,35.7
76064,1342,40.6
76065,30094,35.2
76066,3045,43.5
76067,21921,35.4
76070,622,54.6
76071,4103,39.5
76073,5835,37.6
76077,495,59.5
76078,9017,32.4
76082,17910,38.9
76084,8319,35.7
76085,8502,41.2
76086,21038,32.2
76087,24901,42.6
76088,12135,41.9
76092,27930,41.5
76093,2182,36.4
76102,9370,32.4
76103,14124,36.6
76104,16179,33.3
76105,21917,27.6
76106,37672,27.6
76107,26882,35.5
76108,40093,35.9
76109,22337,34.9
76110,30751,31.1
76111,22239,29.9
76112,39449,35.7
76114,25198,32.5
76115,20903,28.2
76116,46903,34.1
76117,32261,33.5
76118,14865,35.9
76119,44513,31.8
76120,18275,30
76123,30360,32.8
76126,20450,43
76127,2020,38
76129,2802,19.5
76131,32079,30.7
76132,25376,34.9
76133,50397,34.7
76134,26249,30.2
76135,21019,39.9
76137,55272,33.3
76140,28699,31.9
76148,23723,33.7
76155,3781,33
76164,17501,30.2
76177,6003,31.5
76179,50790,32.1
76180,34498,34
76182,29432,39.5
76201,26461,22.7
76205,19792,28.2
76207,12447,38.2
76208,19803,34.8
76209,25839,31.4
76210,42264,33
76225,3333,38.4
76226,20660,38.2
76227,24821,32.3
76228,1098,49.3
76230,9579,42.5
76233,3214,42.1
76234,15807,38.7
76238,490,38.9
76239,1191,43.4
76240,26968,38.7
76244,66072,31
76245,1814,51.3
76247,12070,36.3
76248,36056,39.6
76249,7167,35.4
76250,953,42.1
76251,628,48
76252,3001,36.8
76253,287,46.6
76255,5466,44.6
76258,6210,41.9
76259,5021,39.4
76261,321,50.6
76262,32806,37.5
76263,73,60.9
76264,1300,42.8
76265,1987,44.7
76266,14580,35.6
76268,186,36.2
76270,1686,46.7
76271,1378,39.5
76272,4598,41.2
76273,8140,46.1
76301,16424,32.8
76302,13484,33
76305,4648,45.8
76306,15121,34.8
76308,18694,34.3
76309,13828,35.7
76310,18561,37.9
76311,6336,21.2
76351,1791,40.5
76354,11246,37.1
76357,590,47.3
76360,3477,46.4
76363,266,37.5
76364,175,51.1
76365,4670,42.9
76366,2494,43.4
76367,15116,37.9
76370,262,51.7
76371,1675,41.2
76372,864,51.5
76373,169,36.1
76374,3978,40.5
76377,827,44.8
76379,707,34.3
76380,3719,48.3
76384,12745,37.3
76388,245,56.4
76389,1203,42.1
76401,27015,29
76402,860,19.3
76424,8915,37.9
76426,11204,39.7
76427,1074,30.5
76429,187,50.4
76430,2767,39.6
76431,3318,44.2
76432,1250,45.5
76433,1650,44
76435,540,45.5
76436,108,61.6
76437,5648,39.3
76442,7815,41.9
76443,2011,36.8
76444,3228,46.2
76445,291,58.2
76446,8518,38.2
76448,5379,48.8
76449,2416,50.9
76450,13468,43.4
76452,88,17.5
76453,1106,55.2
76454,1578,46.5
76455,1027,38.4
76457,4604,41.8
76458,5982,38
76459,155,45.1
76460,461,50.2
76462,3352,37.1
76463,579,46.6
76464,452,49
76466,206,55.4
76469,26,56
76470,3550,30.6
76471,1974,44.7
76472,1627,44.3
76474,300,51.3
76475,833,51.9
76476,3023,36.4
76481,311,18.9
76483,993,48.9
76484,972,54.5
76486,1210,53.4
76487,2150,46.5
76490,55,43.5
76491,399,33.9
76501,17347,39.1
76502,33794,36.7
76504,23415,35.2
76508,8,16.5
76511,2499,35.1
76513,36203,32.6
76518,1536,34.6
76519,737,48.6
76520,7562,43.6
76522,36479,31.9
76523,0,
76524,3500,33.5
76525,993,45.5
76527,4154,38.2
76528,17583,38.8
76530,2645,45
76531,4567,53.4
76534,2138,38.3
76537,3939,32.8
76538,774,41
76539,8071,40.4
76541,17608,30.9
76542,44028,29.6
76543,30103,28
76544,32501,21.9
76548,27850,32
76549,48785,26.1
76550,11854,42.2
76554,1996,38.8
76556,1430,50.5
76557,4424,41.7
76559,5014,28.7
76561,974,43.8
76565,33,73.7
76566,345,38.8
76567,9049,37.8
76569,2193,36
76570,2793,45.2
76571,5760,48.2
76573,34,58
76574,18135,39.2
76577,3305,43.4
76578,1381,44.6
76579,4240,36.6
76596,1164,35.6
76597,2354,39.7
76598,483,33.7
76599,1711,35.9
76621,1145,44.5
76622,1006,44.7
76623,146,35.8
76624,2096,43.4
76626,1632,43.3
76627,1611,41.2
76628,79,22.4
76629,1819,46.3
76630,1355,35.9
76631,486,43.2
76632,1597,34.2
76633,5759,38.4
76634,6657,50.8
76635,1423,37.4
76636,1404,45
76637,603,41.9
76638,3183,42.1
76639,1551,44.2
76640,2481,40.8
76641,1852,42.2
76642,7256,34.5
76643,13905,37.2
76645,11179,32.9
76648,2570,43.2
76649,791,49.3
76650,93,32.6
76651,3335,41.1
76652,953,47.9
76653,929,50.2
76654,131,43.7
76655,9349,39.8
76656,2632,33.3
76657,9075,38.2
76660,504,42.5
76661,8082,39.2
76664,3412,37.6
76665,2623,43.2
76666,198,60.5
76667,11106,37.2
76670,1361,40.1
76671,2090,50.2
76673,1381,43.9
76676,443,41.8
76678,238,61.7
76679,1418,42.2
76680,331,35.2
76681,723,45.3
76682,2493,38.8
76685,3,
76686,244,49.6
76687,1594,49.2
76689,3610,42.9
76690,1036,38.2
76691,6356,41.8
76692,9930,47.9
76693,1501,41.9
76701,1866,27
76704,8044,30.5
76705,29392,32.7
76706,36191,22.7
76707,16422,28.5
76708,26046,32.3
76710,22653,37.2
76711,8611,32.2
76712,24738,39.5
76798,1736,19
76801,24725,38.1
76802,5666,38.9
76820,136,70.8
76821,4732,41.4
76823,3178,43.5
76824,0,
76825,7171,41.4
76827,343,46.1
76828,197,31.9
76831,82,48.2
76832,646,51
76834,5754,45.6
76836,13,
76837,3280,39.2
76841,31,48.1
76842,101,56.6
76844,3737,43.6
76845,201,42.4
76848,46,68
76849,4067,51.6
76852,222,55.7
76853,1568,41.9
76854,185,30.9
76856,3655,49.6
76857,1870,54
76858,301,46.5
76859,2052,44
76861,2393,40.9
76862,115,67
76864,705,47.8
76865,129,57.5
76866,612,50.7
76869,103,31.4
76870,227,29.8
76871,774,50.5
76872,662,58.5
76873,61,61.5
76874,59,34.1
76875,687,40
76877,4366,40.1
76878,1611,47.2
76882,291,61.3
76884,170,48.8
76885,141,38.7
76887,78,73.5
76888,84,63.5
76890,969,43.5
76901,27319,36.1
76903,32848,34.7
76904,33064,34.2
76905,13563,31.4
76908,2546,21.3
76930,175,50.7
76932,3641,35.8
76933,1352,44.6
76934,1306,43.1
76935,1452,42.9
76936,3255,35.8
76937,42,29.9
76939,92,32.9
76940,54,59.4
76941,1374,40.7
76943,3761,39.6
76945,1638,50.5
76949,21,76.2
76950,4017,36.2
76951,1360,35.8
76953,31,70
76955,64,
76957,0,
76958,230,43.9
77002,11630,33.2
77003,10760,31.2
77004,34079,29
77005,26187,38.7
77006,21144,35.4
77007,31987,34.3
77008,31418,35.5
77009,39361,34
77010,724,43.6
77011,19136,32.8
77012,20991,31.7
77013,21176,28.4
77014,32008,28.1
77015,55635,28.8
77016,26558,42.3
77017,34204,31
77018,27020,38.5
77019,20350,37.9
77020,26777,32.9
77021,26036,33.7
77022,27500,33.8
77023,29102,31.9
77024,36791,44.5
77025,27413,35.3
77026,23325,33.1
77027,15510,36.7
77028,15076,38.6
77029,17812,32.7
77030,10664,32.5
77031,17711,30.9
77032,12788,25.2
77033,27254,36.4
77034,37925,28.2
77035,35989,32.3
77036,72950,29.2
77037,20934,28.6
77038,28082,27
77039,28711,27.2
77040,46898,32.4
77041,37168,34.5
77042,38335,31.5
77043,24883,34.5
77044,35696,29.6
77045,33820,30.9
77046,967,47.8
77047,23256,32.5
77048,16521,33.9
77049,30446,29.4
77050,4945,29
77051,15216,34.3
77053,31225,29.6
77054,22589,28.3
77055,44249,32.9
77056,17515,40.8
77057,40086,33.9
77058,16595,35.5
77059,18764,44.6
77060,43881,26
77061,25519,29.4
77062,25760,40.3
77063,36299,32.9
77064,46509,33.4
77065,38585,33
77066,32507,32.4
77067,31295,27.8
77068,10776,39.8
77069,16764,47.1
77070,48190,33.2
77071,27159,36
77072,59442,32.4
77073,41123,27.6
77074,36218,32
77075,41031,28.5
77076,34859,26.4
77077,53659,34.5
77078,15584,29.6
77079,31002,41.1
77080,47430,30.5
77081,44070,29.6
77082,52248,33.1
77083,73164,32.5
77084,101488,32.4
77085,16288,31.5
77086,28931,29.8
77087,37268,30.6
77088,53887,32.4
77089,51939,34.2
77090,34693,28.8
77091,23398,35.8
77092,35087,32.4
77093,42161,30
77094,8754,42.6
77095,69927,35
77096,36227,36.8
77098,13091,35.4
77099,46617,32.8
77201,0,
77301,31796,31.8
77302,18364,38
77303,18641,33.7
77304,24426,36.6
77306,11363,32.4
77316,16134,40.5
77318,13588,46.6
77320,36047,39.1
77326,16,
77327,21089,35.6
77328,17329,33.8
77331,6124,54
77334,99,14.9
77335,2567,35.6
77336,11699,35.8
77338,36257,31.3
77339,40683,38.3
77340,27340,26
77342,284,38.5
77345,29292,39.6
77346,57329,33.4
77350,128,40.9
77351,32683,43.6
77354,34551,36
77355,25855,38.7
77356,24851,48.2
77357,20806,34.8
77358,5225,41.3
77359,948,41.2
77360,4857,50.4
77362,4516,29.8
77363,3471,38.9
77364,1515,53.3
77365,26175,34.1
77367,236,35.5
77368,104,59.3
77369,719,47
77371,8307,35.9
77372,11859,37.9
77373,55485,33.2
77374,613,27.2
77375,43088,32
77376,284,42.4
77377,32199,32.9
77378,13804,35.8
77379,72742,37.6
77380,26091,36.6
77381,36388,43.6
77382,37274,37.2
77384,12393,42.5
77385,21500,33.6
77386,44686,31.5
77388,41866,36.8
77389,26174,36.2
77396,47623,30.8
77401,18130,41.2
77406,36023,38
77407,35057,32.4
77412,110,48.3
77414,22874,38.5
77415,11,
77417,2654,40.1
77418,9405,42.8
77419,1591,26.6
77420,1983,34.8
77422,13557,43.3
77423,9739,33.7
77426,1975,50.1
77428,0,
77429,76437,34.2
77430,1992,44.1
77432,63,10.9
77433,60324,31.1
77434,4655,34.8
77435,4532,38.3
77436,0,
77437,17074,35.6
77440,0,
77441,5647,47.9
77442,979,38.6
77443,72,
77444,960,33.3
77445,12662,32.1
77446,5609,19.9
77447,13186,36.4
77448,177,55.3
77449,99450,30.4
77450,73269,36.9
77451,55,56.5
77453,329,31.2
77454,256,57.6
77455,2017,47.4
77456,1389,43.8
77457,544,52
77458,328,56.5
77459,59800,37
77460,99,19.8
77461,10435,36.9
77464,256,32.7
77465,7388,39.3
77466,856,30.6
77467,99,6.8
77468,192,79.3
77469,38364,33.8
77470,429,24.9
77471,36504,31.5
77473,83,43.5
